Time	Acetylene relative uncertainty	Ethylene relative uncertainty	Ethane relative uncertainty
747.187	1.3273575690038113	0.43719532033447595	0.03292813785537426
751.547	101.65155640735354	11.98792131765499	0.48251448006986736
756.016	149.21864857743918	37.89371362378327	1.462914313316663
760.625	161.62102074092354	31.462947991586514	1.4760119182213267
765.266	49.96310697143482	20.926514170022347	1.5466907791155202
770.078	23.5977088968143	12.971557721273552	1.5676383665812592
775.078	10.65354108005068	7.299824563000176	1.5306379905912404
780.25	4.608622468858768	4.946856174486616	0.8592631162892232
785.375	2.370698755048989	1.7191391721581155	0.542707739018477
790.609	0.8804017274100581	0.7584311613366252	0.44484609087236976
796.031	0.3530997707392251	0.27649199040293465	0.228184628438467
801.437	0.48645831550356783	0.4179558611111648	0.2374759824999845
806.844	0.5251864578524401	0.5400451117327355	0.14455504525875346
812.25	0.39690858545608915	0.3741219397692811	0.19224676513395142
817.656	0.5739289380078877	0.5585569463187144	0.23255689305794033
823.062	11.282697904200493	6.895266268308927	0.13825750068940854
828.484	0.3925592388321149	0.4002751916861103	0.24376259066144915
833.891	0.7293341078612011	0.6619168192428304	1.061265480097264
839.297	0.9727335810805022	0.8565688107814782	0.4045575445331082
844.703	1.297169216366421	1.1296920137642354	0.7029196174627981
850.109	2.983825549794065	4.649481240824034	0.8923210441568582
855.531	1.3393835316518115	1.0774506840767282	1.0368112329349524
860.937	1.1818213165645475	2.76612981813609	0.8162441990085755
866.328	8.740409865398728	3.8188815023927516	0.5667045910955487
871.734	0.6412320979050589	0.5907921883317839	0.45773319974348814
877.156	0.8413157491785558	0.7741982464774079	0.8211062687346458
882.562	0.5723950660348502	0.5595480907105281	0.6289067712561924
887.969	1.7917643088609971	1.5986333801931438	1.0672310075964522
893.375	0.6399707454394521	0.5624522958962729	0.15637670650862195
898.781	0.5816486899324668	0.5670355248681769	0.16471958709806953
904.187	2.6673665005035736	2.393708610097463	0.22929721359170654
909.594	1587.7830328854602	1487.226632173085	5060.006148104423
915.0	24.990564382361853	9.200949387190954	2.282731022415926
920.406	21.689969986603685	64.52354532876281	0.18990548053767672
925.297	18.42900971939287	16.009641899951102	0.16935093017664013
929.594	11.420016701804816	5.281580518830312	0.057838021209201576
933.875	44.48574847097459	34.30024658931121	0.19020965704189594
938.297	11.6346406818631	4.4800377973523435	0.21247190197606752
942.734	19.231357846590516	6.526331450508392	0.364813455709479
947.094	78.95536999745084	23.714511240984166	1.227622499714898
951.594	226.89141902902162	35.976145228791815	1.4299919269421704
956.125	174.63686464684818	43.6548001031174	1.473151931418999
960.844	52.43902931544898	21.091454503366677	1.6182559159467573
965.719	24.88116432957257	14.334339821090056	1.589200604589244
970.687	10.946742069692032	7.839268506397704	1.4387095918399957
975.797	5.352916828571662	4.98222890385752	0.9838988444614705
981.062	2.240899385669177	1.8111366183698816	0.5620325063867306
986.391	0.7032354494515445	0.5962785940199865	0.4382541496418846
991.734	0.6776668518712955	0.5999131116457334	0.1782110768338814
997.156	0.2515141242286741	0.21569544627450452	0.13145959508595895
1002.56	0.2737892664518535	0.23590548019302396	0.13324102581059225
1007.97	0.2108492752772459	0.19558644282215443	0.09963284787272345
1013.37	0.15948377142072287	0.1415053120413803	0.13005317135659963
1018.78	0.3957050452534535	0.3542314407243616	0.3076429108774413
1024.2	0.20063580694987604	0.2011389845139224	0.1456902730196654
1029.61	0.40979719711522855	0.39413351478343994	0.3966328198396838
1035.02	0.519876732291089	0.40723458674752167	4.415558008625994
1040.42	2.0558895864857636	2.158118905584701	0.6748533971223324
1045.83	0.6522770390526924	0.6528921008711833	0.32383215631046286
1051.23	2.3236203399279973	3.347469404319898	0.5424367112509302
1056.66	15.545243921675933	15.093186993132445	1.1998387391132685
1062.06	3.492286150166597	1.3245846958818221	1.1883052084238912
1067.47	0.7577043601657176	0.6148284022624069	15.809812068384279
1072.87	0.8101970261034868	0.9901843408415556	0.38860945892542825
1078.28	4.005561458854174	5.9782316885200455	0.21797742225844288
1083.7	0.654701974385357	0.7564387873013885	0.08339611767308507
1089.11	1.716229855107673	3.772210382999218	0.09086434945848726
