5.124862715668358181e-14,5.532372497543597215e-14,2.783037588452113001e-13,2.467580259501144459e-13,1.543515383854843730e-13,3.632074457489429012e-13,6.426232454107806057e-14,1.656110045803515097e-14,3.984030404882972583e-14,1.039856386353952705e-13,4.156858324119773061e-13,6.099255646798534276e-13,7.842401814888428505e-13,2.477092924728253167e-13,2.582600419619601751e-13
1.274728332223662984e-14,7.637544428233987982e-14,1.530694292622478274e-13,1.150695383012879197e-13,9.085894642663892798e-14,3.551885269612014912e-13,4.415224432623578745e-14,1.139358759247320383e-14,3.016394996837227210e-14,5.697063949250846964e-14,9.326212963210008181e-14,2.647502603413484051e-13,1.229380602752590609e-12,1.838956375705818565e-13,2.058278527228423355e-13
1.551721987865820234e-13,7.957170926792550914e-14,1.499999999999988812e-13,5.016699095924673382e-14,6.041447988758548405e-14,2.065046639430015780e-13,1.034492715152612011e-13,1.968447233782596297e-14,2.059440211485592949e-14,4.186822754824366863e-14,1.326027874526294242e-13,2.263266832921457920e-13,1.499963007975730111e-12,4.764514280328027421e-14,1.219775589995078192e-13
2.349723123161805957e-13,5.725616130136708378e-14,1.032675816850324322e-13,1.978112709623888255e-14,1.473546140364898156e-13,5.393495448997225451e-13,1.366895233687530301e-13,2.811188874883094163e-14,2.696656330822169878e-14,4.130840694589756437e-14,6.520191822015493325e-14,2.299433724864222884e-13,2.084182917423050008e-12,9.078065220280183994e-14,1.019016869252977555e-13
2.188546892346569420e-13,3.259601202600945693e-14,2.229910312097902391e-13,7.110731326664496704e-14,7.705517503713846664e-14,4.972298261367533533e-13,7.654655446197368399e-14,4.290250575432653350e-14,2.355047770216146671e-14,1.978951742716348044e-14,1.342455772083449464e-13,4.430011286668037688e-14,1.092588669170774551e-12,1.411891461834185080e-13,1.103687002732269425e-13
1.635098460024763588e-13,3.587078332693679519e-14,1.092493988191491465e-13,3.231074460962706450e-14,1.156196650684111734e-13,6.030666007769190206e-13,4.556646517794231386e-14,2.185123584877441270e-14,4.950238813047663732e-14,5.709843884800741898e-14,1.441262145982927348e-13,7.444772933439297807e-15,1.981645834586387319e-12,7.702343535582201235e-14,6.590804939574450352e-14
9.420136031002128813e-14,2.358708057470298418e-14,1.500012335515871110e-13,7.530732337045707599e-15,2.892733997022017338e-13,3.121324776455279392e-13,7.408706148079776738e-14,3.957676623687187805e-14,2.442282556621433472e-14,4.904896414493471961e-14,9.457391619637357779e-14,3.008582713075653629e-14,7.710609795228756679e-13,7.069288596534341951e-14,8.266157995032476384e-14
2.925341160891855798e-14,9.567602980987215009e-14,1.620028055208244075e-13,7.404218221820790450e-14,1.541413458477553585e-13,4.587198497314305529e-13,4.131345356745984045e-14,3.477496892331735074e-14,4.704874965468785486e-14,6.033196943540888532e-14,5.847183413154472714e-14,7.066012323940022145e-14,1.500652425602527828e-12,2.121570479960969465e-13,1.205599302667190654e-13
3.970666652071419306e-14,9.569874569185699320e-14,2.065245051037190309e-13,4.558550817514198215e-14,2.249981500547507514e-13,6.373812477156945639e-13,1.530916362173408883e-14,2.311672503458706656e-14,2.263574591725426648e-14,1.212858530895909349e-13,7.850707647154398611e-14,8.821089588861243629e-14,4.542178179621879746e-13,2.012374251021314224e-13,6.655700431798295740e-14
1.955760721560731246e-14,5.474942922076932755e-14,6.909866134738172891e-13,8.999999999999665039e-14,2.893959225697518210e-13,9.382497002397476722e-13,8.335766311503828140e-14,2.215005643333637035e-14,4.026940526007341277e-14,1.058152871753402084e-13,1.180439536782772060e-13,8.682309600562077970e-14,2.207090845434245873e-12,1.155503137165789162e-13,3.965476011779486385e-14
5.213746757390126978e-14,8.138933014722718223e-14,6.451076348967589260e-13,9.717437742397779167e-14,3.849014450325238308e-13,5.341533413077863116e-13,1.111853089340375175e-13,3.701147357141674018e-14,3.130799529476101614e-14,6.449687121769678623e-14,8.027780625625920922e-14,5.292228866990578771e-14,1.139526848463890758e-12,1.392333196838762848e-13,4.270174319819203707e-14
1.203623118649572789e-13,6.036619748002698131e-14,3.928397341484796572e-13,1.528781201094976661e-13,3.392740537088760624e-13,9.682141307575057641e-13,6.187027922923329757e-14,5.557473100846631115e-14,3.238223558378965762e-14,8.359443078652044743e-14,1.498228285329674482e-14,3.622350712159711726e-14,6.519767726295888184e-13,4.368622551699501968e-14,7.181714020768704647e-14
8.704639805448803374e-14,1.113712628298238989e-13,2.653586891761504891e-13,1.789502721158450306e-13,2.358246617420429688e-13,8.568495889201365259e-13,5.714880202834080867e-14,3.084180221056653461e-14,2.546250877981979172e-14,6.471896121212701214e-14,6.009379813813300638e-15,4.900280556869159295e-14,3.014431229195595888e-13,8.395067488187142081e-14,5.650900050214937826e-14
8.292794869229208419e-14,6.528509923124317448e-14,3.849217806144823032e-13,1.509226654153061312e-13,3.677563547700340924e-13,7.536700941318636204e-13,1.767884603635769316e-14,9.334285317401820382e-14,1.812358144284899156e-14,4.290987212627386250e-14,9.820322700210309708e-14,2.675231624756305789e-14,9.819608722947937435e-13,2.835214110143853819e-14,3.274545470257448265e-14
1.069237834162639081e-13,3.926502898612262869e-14,3.393498166198339846e-13,1.133557009601145806e-13,1.909803703144803027e-13,6.785889324117222885e-13,6.073921265907305676e-15,6.434097077971539062e-14,1.966839071694469987e-14,4.150535675759060523e-14,9.141020380936121033e-14,2.109161535492643892e-14,7.559244528360728599e-13,2.305061636978561097e-14,4.860822885983521092e-14
9.803782302620978235e-14,1.157152336001479883e-13,1.955930317888907365e-13,1.520412815780290226e-13,1.915979228313657097e-13,3.943764502065981547e-13,2.947495485403941803e-14,4.095011618492225183e-14,8.838314145456941252e-15,3.770314090370857925e-14,5.860036366753615710e-14,8.848565827219550495e-14,1.160787864295617383e-12,1.297128050194244409e-14,2.875992900447750714e-14
6.896773349968247675e-14,1.492727708047270540e-13,1.969072005669237529e-13,8.035484210988721851e-14,1.232106569183134040e-13,5.670873505542597253e-13,5.323865997867151445e-14,2.182647071389847459e-14,1.230743235233455029e-14,2.270962348857299024e-14,2.526807667310041583e-14,1.922034870443797377e-13,2.430128956068079102e-12,1.569635739609342397e-13,2.112607409573406170e-14
3.911503707230710300e-14,9.402286101479946817e-14,4.050400857054160189e-13,9.711928784968473415e-14,4.459831944057679888e-13,3.971610059299925999e-13,6.504853893015108965e-14,5.643198967826204537e-14,4.541376251956365907e-15,2.283516612104310107e-14,9.070679043632700328e-14,1.166604268338379082e-13,1.887807310026477810e-12,1.776032562298859221e-13,3.438293768292304103e-14
2.647499439782117870e-14,9.567939586759086829e-14,2.185234896596459014e-13,2.371720332076858914e-13,5.382381594571485510e-13,1.011943984204294444e-12,4.930775420322927530e-14,3.393196646666983442e-14,8.101098540768823151e-15,1.541160515688206086e-14,1.054146066846085249e-13,6.542517924988656850e-14,1.510399496489265969e-12,1.259024462762685554e-13,1.541264788410801572e-14
1.083541646638482574e-13,7.202950784227427695e-14,2.528092166041385093e-13,1.771972770671126472e-13,5.675715813886435061e-13,6.095490136157901061e-13,2.897196921163787625e-14,2.358495283014176014e-14,1.159202311936932425e-14,2.528092166041320406e-14,5.873138002805714152e-14,1.955760721560784889e-14,2.455860338048605520e-12,1.074784862193355878e-13,2.249999999999919731e-14
1.447890211968992784e-13,6.787835221105573752e-14,1.968485873898151720e-13,1.913234341142134648e-13,3.852788757945082981e-13,4.463410051375549347e-13,2.214979281996618157e-14,3.773775562379077848e-15,2.249930631157669849e-14,1.323714350989207646e-14,4.710111592916746342e-14,1.054094917097447315e-13,2.691151917876869661e-12,9.363263072887789800e-14,3.358423127466693661e-14
8.342283312395915462e-14,7.070063440018277949e-14,1.512838555058209259e-13,4.216732165158685699e-13,3.020753075178698463e-13,1.153280719213091210e-12,1.202420927062433664e-13,1.274696112951266910e-14,7.821778066618991411e-12,5.979427126038762725e-11,5.091970277482634781e-10,9.852846598667697514e-10,3.591378225075004511e-09,9.602047675249980629e-10,1.197141126222829796e-09
7.841437275816340952e-11,1.805089478910022482e-10,6.937409434550026981e-10,1.101805533072801942e-09,2.421528356819231026e-11,6.741769817910461717e-12,2.809928386418294036e-13,3.209803840218069861e-14,2.297139361982289982e-10,1.140895541770922187e-09,6.789840585826723818e-09,9.507434928553753650e-09,2.954143390418368495e-08,5.865372118814061970e-09,5.562356408988464553e-09
7.257465413521319125e-11,1.405695282726980781e-10,4.580650987968694081e-10,6.250691044860548364e-10,1.136643736565529324e-11,3.272960620293735889e-12,2.133642518934225728e-13,1.090030368148649495e-14,1.066277272365974988e-10,5.399738520393794046e-10,3.221024368858378605e-09,4.581936195871819938e-09,1.443931874337776339e-08,2.891309669637673380e-09,2.804866893301994220e-09
5.203653068604593422e-11,1.085452351635043698e-10,3.864731003258000934e-10,5.891217970950789835e-10,1.115338831940231394e-11,2.677564860653783494e-12,1.723663420031057051e-13,2.140822927410966448e-14,1.205573974948190918e-10,6.074613212873484005e-10,3.621189272902088152e-09,5.122329245260706111e-09,1.665720453606446809e-08,3.269889783170128771e-09,3.238813995031528835e-09
5.725809751005192618e-11,1.142683799856257257e-10,3.881263690429867663e-10,5.413334681195837354e-10,1.012977019980427129e-11,3.378105743369079893e-13,3.170099538917744432e-14,8.409848237317989176e-15,5.552495719760759144e-11,2.525854347892752592e-10,1.515082570338871264e-09,2.031034132352317365e-09,5.546637774337705333e-09,1.108415254736178645e-09,9.888897209117592905e-10
1.772785509627264899e-11,4.325540193494744983e-11,1.545624519160138716e-10,2.544470671153615850e-10,5.701530263587620924e-12,4.709048713480504352e-12,3.244390924784899215e-13,1.696677590469167994e-14,1.047287999140344166e-10,5.502294028458834505e-10,3.593495234793466256e-09,5.352098157713538192e-09,1.728270144771167591e-08,3.959895169779567674e-09,4.083396362732871258e-09
1.178361135443157869e-10,2.447744838572272324e-10,8.817873324800760828e-10,1.291458521914251477e-09,2.543852478064053214e-11,3.244784018810684614e-12,1.542969962637641073e-13,6.308243070190899968e-15,1.392064776922980913e-10,6.633632110081569795e-10,3.864368715378375293e-09,5.263957587044845051e-09,1.619280555908856247e-08,3.195780209095318153e-09,3.063975015865010709e-09
5.112016255772738437e-11,1.046785647392356670e-10,3.799476307261950485e-10,5.550029438284388016e-10,1.087338658926388594e-11,1.498956295518469122e-12,2.468009359715882863e-13,6.621741797377884910e-14,7.013919651034647957e-11,3.522682050684841762e-10,2.192908534859723214e-09,3.062605469932162006e-09,9.881237159401790690e-09,2.107865846926746094e-09,2.113447687827844623e-09
6.691757995062813429e-11,1.420039714259069470e-10,5.105207049611220442e-10,7.569779156016086902e-10,1.466324095243820470e-11,7.841370301772278599e-13,1.560507495128872316e-13,3.231265466681002333e-14,1.045561793247083503e-10,5.087729751175382385e-10,3.051556126879161786e-09,4.264872077666930195e-09,1.312016410395192359e-08,2.669923605360999042e-09,2.585637074425279124e-09
3.996486540748867379e-11,8.518516443923080377e-11,2.946929888757062698e-10,4.250207347951558693e-10,8.137821348727716776e-12,9.262150554383656161e-13,7.388679941125406953e-14,3.727272711927284363e-14,4.885832191430728792e-11,2.303642719756615068e-10,1.338484284366875830e-09,1.883408987893689272e-09,5.660144433177753232e-09,1.133859256831952913e-09,1.095046737311933510e-09
1.571118121235330267e-11,3.216601531840838836e-11,1.149569742229281681e-10,1.645482882257943127e-10,3.443513997172285926e-12,1.462253756363156633e-12,7.324439457586934733e-14,5.104784554622992547e-14,1.850094523384908723e-11,8.597976507367582365e-11,4.986069089170032211e-10,6.882387151815818167e-10,2.097551628260179936e-09,4.190752034173101039e-10,4.020339954877354345e-10
6.464676496573722053e-12,1.218175980250928942e-11,4.210916068159580720e-11,6.037634121540292724e-11,1.122181912208602066e-12,5.504967610113443734e-13,4.200857294972653864e-14,5.064289846840409936e-14,6.403511944970703868e-12,3.158607636100628687e-11,1.835188712590438656e-10,2.535823906537937995e-10,7.601929933143793523e-10,1.571323665249300964e-10,1.517234191448923262e-10
2.065010274152656921e-12,4.148544295594568202e-12,1.418787845155792020e-11,2.185001452832423400e-11,5.863603149726594570e-13,7.324960799886073419e-13,1.714122462417835685e-14,3.583268924499098315e-14,2.022397985171852905e-12,1.220767860752058874e-11,6.384927819331541908e-11,8.895373296595622208e-11,2.610509449810652304e-10,5.466601490464290705e-11,5.382747220261742353e-11
4.856296537430879162e-13,1.275449762622794767e-12,5.342723418028846971e-12,8.446119610932918588e-12,3.140514234838874179e-13,5.941906523250778653e-13,1.054200939432030143e-13,4.593729317584935713e-14,8.383208267474448712e-13,3.896920072103030088e-12,2.276035375919543708e-11,3.078148801131698309e-11,9.304333645983249037e-11,1.910168488462611873e-11,1.838096392796084969e-11
1.795740120130076180e-13,4.960229692250169870e-13,1.959890052978481568e-12,2.066051168159876239e-12,8.835592763570935044e-15,4.624058821973840223e-13,7.215465313482069799e-14,6.336215524718618619e-14,2.911760770971731944e-13,7.840079625683895641e-13,8.349475852299512130e-12,1.075112613879421560e-11,3.269569023607421339e-11,7.017758960061080163e-12,6.107265840076482732e-12
1.215201842239953384e-13,2.356292822947507885e-13,7.196935329858992562e-13,7.161316491030488861e-13,1.516067078412614799e-13,2.654844031062446620e-13,6.373684499559625816e-14,4.849689318792229901e-14,1.076526484899630643e-13,4.646349172257940310e-13,2.500016434629544786e-12,4.004216899863775616e-12,1.132960351867481090e-11,2.006966326212453896e-12,1.841457061732695906e-12
1.675535835573396154e-13,1.466522083376786808e-13,2.741718883383750775e-13,6.341413232189446535e-13,1.129234977772274992e-13,8.663506575358325614e-14,9.648497405876415167e-14,1.886116160393463082e-16,5.848814139037404037e-14,2.049713291258781594e-13,6.413526939547279373e-13,1.251024986643651684e-12,2.760301116615438519e-12,5.440956672219327530e-13,8.624292507341563805e-13
1.537057983699114643e-13,6.762812738121699541e-14,4.735054015692412922e-14,7.251114022537108085e-14,8.868449099956713601e-14,1.762107194139367654e-13,6.269407106807019038e-14,4.923524991390966910e-14,3.405664584841060155e-14,9.979383830868052759e-14,4.745501669973705147e-13,2.753500877887351406e-13,2.493177626102062996e-12,5.192259841670603086e-13,2.653142655246920279e-13
1.172041792796042193e-13,1.054265630779395131e-13,1.743612044712672330e-13,1.385750053890394257e-13,9.888014765239605541e-14,3.216671033938002518e-13,3.968466833207782010e-14,2.335384220259029939e-14,1.132102005188626453e-14,8.237992065839531493e-14,1.378506148955717645e-13,2.547023707964514184e-13,1.101130869372472870e-12,1.430119506644732705e-13,1.357019792582468280e-13
1.308989773869091915e-13,1.101572200317185979e-13,1.618907956902426083e-13,1.054995471750122924e-13,2.948354763199919376e-13,4.977697539584102835e-13,3.021669372029989184e-14,6.373067574541689170e-14,1.779508920796879317e-14,7.566141800672714063e-14,9.292632399339209139e-15,9.789756282279924281e-14,7.557210751561333188e-13,5.195366405645457064e-14,1.146057367211599421e-13
1.957990851896877420e-13,6.970029770162012054e-14,2.719504853768298674e-13,1.457013070045850346e-13,2.283514672224402728e-13,2.722860933452001142e-13,7.366849220758284981e-14,4.920780518347669308e-14,4.532614668827068016e-15,6.038916934673329703e-14,6.356315993725288818e-14,1.826492151385970605e-13,6.035601796513844157e-13,1.734212866270943457e-14,7.420096469814568008e-14
1.360584803019826177e-13,1.132971793582081471e-13,3.065088981046485030e-13,9.464986911242004778e-14,1.464972539384261463e-13,5.938129892635352114e-13,3.854746468270566606e-14,4.318505964205876579e-14,1.232080329581610298e-14,2.946742278710249948e-14,3.260964973592472181e-14,1.104582644661930286e-13,4.905691401412651489e-13,2.259279708617022028e-14,6.422805927232577531e-14
1.678026201944459431e-13,9.502464279581206260e-14,4.635273661593784049e-13,9.060242081518749703e-14,3.188072875622711207e-13,3.397131675863382631e-13,2.182474037154379335e-14,2.725115137926743066e-14,1.978862339486489284e-14,9.977307085804943709e-14,2.787075123521518479e-15,8.325834245290267707e-14,8.113692580354609510e-13,1.154635932899382126e-13,1.229330831945742399e-13
1.272655109981285226e-13,5.567092499081326204e-14,4.146278757262294958e-13,1.267595050050701306e-13,1.540429145448059566e-13,4.420220780237947820e-13,5.223791640304766282e-14,5.937174008957487126e-14,1.131608990579316065e-14,1.106787083466866033e-13,8.343072199696547318e-14,7.839631414538394108e-14,4.545822189562211513e-13,4.989962162547960078e-14,6.433533355401906592e-14
1.137511726987330404e-13,1.170548231249727549e-14,2.413213454870978089e-13,9.143657946983937387e-14,2.064696290645869959e-13,6.496706270359690199e-13,9.721256148204490044e-14,4.190639909411587674e-14,6.515057824443811451e-15,6.650432604248821045e-14,4.089959473054423512e-14,5.228190555672429294e-14,7.504463586289069344e-13,3.279539340237358701e-14,1.323072912240034108e-13
1.065268012816609213e-13,4.661252990127898823e-14,7.714522298254996758e-14,5.562447855813137354e-14,2.464838388089100427e-13,4.904243508239620917e-13,8.673871945689460643e-14,2.634497203259320731e-14,1.741340296746291562e-14,3.296727814474764721e-14,4.273472480086189628e-14,8.324545566960298640e-14,3.764840680106089316e-13,1.213754796974430233e-14,1.595897241358077981e-13
1.436356426608389751e-13,6.368526471856360274e-14,1.159626105348016897e-13,6.373538060518576351e-14,2.320548916593709804e-13,3.196863048114681017e-13,5.063984926363742936e-14,2.462500066212885068e-14,1.208018802108369129e-14,1.619227691287912800e-14,7.184192638735086793e-14,5.173774883179340155e-14,1.718485339015214356e-12,8.352035635678255748e-14,8.597695187031651445e-14
2.304952399307826189e-13,5.629427990092174468e-14,6.519556631235393642e-14,2.005727140213552358e-13,2.214710848392066354e-13,3.415086562406190505e-13,2.663680553648593218e-14,6.498290590423535182e-14,9.840268787116886423e-15,2.720044216163999715e-14,4.918382847111128277e-14,4.731520556978225305e-14,1.968600460294505637e-12,7.204690182102566963e-14,3.832492070133702006e-14
1.603740541747797616e-13,5.928360209880539557e-15,3.025605656863749547e-14,2.748125041073471023e-13,1.715038296283564254e-13,3.961986002106478414e-13,4.755710852267103694e-14,6.057016889219079974e-14,3.487798601647081154e-14,1.304731217791522029e-14,3.204588049961886649e-14,3.998643843473670670e-14,1.093139150272600682e-12,1.565658441047066054e-13,4.893174186930642390e-14
9.678366499955989928e-14,8.836579230829065999e-14,4.569570471892875988e-27,2.376607834564978880e-13,2.427236090315631452e-13,1.109644255627213110e-12,8.528890834635747381e-14,3.483800508265843518e-14,1.767766931817770615e-14,1.496681061598504333e-14,8.878796075460797862e-14,2.332901344165413184e-14,1.031415833949029429e-12,1.964826411311293920e-13,3.383347884071360781e-14
7.918266632515578934e-14,5.663678707379276591e-14,4.912439451926236523e-14,1.376542946717979313e-13,2.647817952204388318e-13,6.168577740159894843e-13,1.076653412156216828e-13,4.226361462996564552e-14,1.158678581027407301e-14,1.158678581027290707e-14,9.033243160227532350e-14,6.718420413108399215e-14,3.771149876507350843e-13,1.078001941695407190e-13,6.746950785770294954e-14
7.928236943465200922e-14,3.474698923945123952e-14,1.741264278319653299e-13,1.922401372782374674e-13,3.014582270847255618e-13,4.832909382200338535e-13,8.303927345854835103e-14,4.397233117898642826e-14,5.223161907802810714e-14,3.823770835576511596e-14,7.917191751654359068e-14,3.535978627999540657e-14,3.021843977281978203e-13,6.948052558190966914e-14,7.291642008693613925e-14
1.285688398815821667e-13,5.094239100889657181e-14,1.510424885834251798e-13,1.179672843065886178e-13,1.761341168735718880e-13,2.454271529306690690e-13,8.692261516866549155e-14,3.399727962085825007e-14,3.083797174616461363e-14,3.397233966520548269e-14,1.195939137167415190e-13,5.410652107133490339e-14,9.825644521451551391e-13,1.326200454973737009e-13,4.413388803429613582e-14
8.479482620054929297e-14,1.470711044978888929e-13,9.082038815109717233e-14,6.773630151112546032e-14,2.698277738866063635e-13,4.516831006621166024e-13,7.543142485806668419e-14,3.788671871934730348e-14,4.132668581314325827e-14,2.717317951284296280e-14,1.652178167660739233e-13,3.962241242809783116e-14,1.158818415398427534e-12,1.461484562433343457e-13,2.641019985250374503e-14
1.745161535742241993e-13,2.650433549618500380e-13,2.084727363372198934e-13,1.909768884798787450e-13,1.510629440833141519e-13,2.444554798184363863e-13,6.041790665884311759e-14,2.269708216968887367e-14,2.317637596536691545e-14,5.893694222579571449e-14,1.623576522158365801e-13,1.797077890385395146e-13,1.132306223475450081e-12,2.100025110718802709e-13,1.158131754436084898e-14
1.016295620107635920e-13,2.793074462365477717e-13,2.116663976990578198e-13,1.821002977030044573e-13,2.344035412254665501e-16,2.114319941578608068e-13,5.469415961781179121e-17,2.112757251303674275e-14,2.537809006004004076e-14,5.078743392557580642e-14,1.819440286755279595e-13,1.608320830652388142e-13,1.268904503001930075e-12,9.331604974973073954e-14,1.268123157864503997e-14
